id	CON_count	OGD_count	CON_fpkm	OGD_fpkm	log2(FC)	Pvalue	FDR	significant
ENSMUST00000192201	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192218	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192234	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192238	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192263	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192277	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192297	1	0.666666666666667	0.0466666666666667	0.03	-0.637429920615293	1	1	no
ENSMUST00000192308	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192310	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192349	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192351	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192380	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192398	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192417	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192427	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192444	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192469	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192472	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192478	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192493	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192500	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192516	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192525	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192534	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192545	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192562	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192571	3.33333333333333	7.66666666666667	0.03	0.06	1	0.554848538504798	1	no
ENSMUST00000192572	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192576	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192579	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192583	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192586	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192589	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192590	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192626	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192634	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192642	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192648	0	0.666666666666667	0.001	0.04	5.32192809488736	0.676687006306303	1	no
ENSMUST00000192655	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192658	93.3333333333333	160	0.526666666666667	0.9	0.773034848873727	0.13634143455156	0.982693275548116	no
ENSMUST00000192673	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192684	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192694	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192707	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192711	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192753	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192777	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192778	0.666666666666667	1	0.00666666666666667	0.0166666666666667	1.32192809488736	1	1	no
ENSMUST00000192782	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192785	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192791	20.3333333333333	25	0.33	0.406666666666667	0.301380717483278	0.879355282729819	1	no
ENSMUST00000192794	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192803	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192820	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192824	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192833	25160.9566666667	16089.2366666667	239.843333333333	152.13	-0.656787658819055	0.000123181390351423	0.0274858742337475	no
ENSMUST00000192846	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192863	8371.17666666667	9058.87666666667	53.6633333333333	57.8266666666667	0.10779827114438	0.186678509934218	1	no
ENSMUST00000192871	0.333333333333333	1.33333333333333	0.00333333333333333	0.0166666666666667	2.32192809488737	0.534132213153719	1	no
ENSMUST00000192881	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192897	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192917	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192943	73.6666666666667	76.3333333333333	1.89	1.96666666666667	0.057366219306977	0.385625318584938	1	no
ENSMUST00000192965	1	0	0.0233333333333333	0.001	-4.54432051622381	0.370883754221037	1	no
ENSMUST00000192972	2.66666666666667	0.666666666666667	0.236666666666667	0.0566666666666667	-2.06228427825434	0.202474866804644	1	no
ENSMUST00000192981	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000192996	0.666666666666667	2.33333333333333	0.0466666666666667	0.163333333333333	1.8073549220576	0.443453549069005	1	no
ENSMUST00000193019	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193026	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193034	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193084	0.333333333333333	0	0.01	0.001	-3.32192809488736	1	1	no
ENSMUST00000193106	0.666666666666667	0	0.0866666666666667	0.001	-6.4374053123073	0.653387493540768	1	no
ENSMUST00000193114	1	0.666666666666667	0.07	0.0533333333333333	-0.392317422778761	0.804647655564061	1	no
ENSMUST00000193120	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193125	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193129	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193131	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193142	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193192	66.9333333333333	69.22	0.84	0.856666666666667	0.0283446256939622	0.361439701972016	1	no
ENSMUST00000193193	27	32.32	0.523333333333333	0.626666666666667	0.259968102786012	0.793050766075053	1	no
ENSMUST00000193209	1.33333333333333	2	0.07	0.106666666666667	0.607682577221244	1	1	no
ENSMUST00000193211	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193275	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193277	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193283	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193285	0.333333333333333	2.66666666666667	0.03	0.213333333333333	2.83007499855769	0.172086267551569	1	no
ENSMUST00000193296	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193309	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193310	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193317	0	1.54	0.001	0.0166666666666667	4.05889368905357	0.187635806566832	1	no
ENSMUST00000193323	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193336	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193357	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193358	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193363	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193364	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193383	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193386	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193390	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193395	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193402	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193405	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193415	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193419	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193438	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193447	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193461	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193484	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193488	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193512	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193516	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193519	11.6666666666667	21.3333333333333	0.573333333333333	1.05666666666667	0.882074275437315	0.382193302447081	1	no
ENSMUST00000193523	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193541	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193544	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193549	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193554	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193561	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193562	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193580	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193581	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193592	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193595	14	22	0.336666666666667	0.55	0.70811073149402	0.587690784074531	1	no
ENSMUST00000193655	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193656	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193667	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193672	0.333333333333333	0	0.01	0.001	-3.32192809488736	0.999999999999998	1	no
ENSMUST00000193674	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193679	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193692	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193698	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193705	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193712	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193723	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193724	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193725	0	0.333333333333333	0.001	0.0166666666666667	4.05889368905357	0.999999999999998	1	no
ENSMUST00000193731	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193732	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193738	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193756	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193781	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193799	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193813	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193841	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193853	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193891	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193894	0	1	0.001	0.0466666666666667	5.54432051622381	0.673315033442196	1	no
ENSMUST00000193918	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193926	99.4933333333333	169.503333333333	1.35666666666667	2.36666666666667	0.802790230125796	0.151541902752582	0.998708877739647	no
ENSMUST00000193939	0	0.333333333333333	0.001	0.00333333333333333	1.7369655941662	1	1	no
ENSMUST00000193964	13	20.3333333333333	0.42	0.663333333333333	0.659344697043732	0.617545086443283	1	no
ENSMUST00000193966	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193983	0	2.27666666666667	0.001	0.02	4.32192809488736	0.212737562773819	1	no
ENSMUST00000193985	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193992	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000193996	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194000	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194002	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194008	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194018	0	0.333333333333333	0.001	0.0166666666666667	4.05889368905357	1	1	no
ENSMUST00000194030	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194032	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194043	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194060	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194072	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194077	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194080	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194104	0	1.01333333333333	0.001	0.0466666666666667	5.54432051622381	0.510912360284906	1	no
ENSMUST00000194130	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194133	3.66666666666667	0.666666666666667	0.213333333333333	0.0366666666666667	-2.5405683813627	0.0835909131018161	0.846675222139938	no
ENSMUST00000194145	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194154	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194198	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194222	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194239	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194241	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194261	1.33333333333333	2.66666666666667	0.0766666666666667	0.146666666666667	0.935869662580287	0.844259356534366	1	no
ENSMUST00000194264	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194266	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194267	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194268	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194274	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194294	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194295	1.32333333333333	1.33	0.0633333333333333	0.0633333333333333	0	0.999999999999994	1	no
ENSMUST00000194318	31530.3	63529.4166666667	657.746666666667	1319.44666666667	1.00432909946684	0.00057300059336368	0.0767133194395295	no
ENSMUST00000194339	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194353	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194375	41.0566666666667	62.58	0.773333333333333	1.18	0.609624554955426	0.504744509594783	1	no
ENSMUST00000194379	0.666666666666667	3	0.02	0.08	2	0.257408868581651	1	no
ENSMUST00000194389	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194390	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194403	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194406	0	0.333333333333333	0.001	0.02	4.32192809488736	0.999999999999997	1	no
ENSMUST00000194409	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194453	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194456	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194463	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194468	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194485	0	0.333333333333333	0.001	0.0266666666666667	4.73696559416621	1	1	no
ENSMUST00000194488	49.6666666666667	51.6666666666667	0.81	0.836666666666667	0.0467310503449915	0.305268649100238	1	no
ENSMUST00000194503	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194513	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194514	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194530	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194541	0	0.333333333333333	0.001	0.00333333333333333	1.7369655941662	1	1	no
ENSMUST00000194547	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194569	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194577	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194580	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194583	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194629	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194642	0	1.66666666666667	0.001	0.196666666666667	7.61960864352805	0.286440990993889	1	no
ENSMUST00000194643	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194662	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194669	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194671	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194672	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194673	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194706	5.15666666666667	4.79	0.0666666666666667	0.06	-0.152003093445051	0.632825884401696	1	no
ENSMUST00000194712	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194718	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194719	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194720	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194724	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194757	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194775	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194784	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194792	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194799	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194805	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194818	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194822	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194823	0.333333333333333	0	0.02	0.001	-4.32192809488736	0.999999999999999	1	no
ENSMUST00000194826	2.33333333333333	5.66666666666667	0.0233333333333333	0.0633333333333333	1.44057259138598	0.454961196681977	1	no
ENSMUST00000194841	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194878	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194886	0	0.333333333333333	0.001	0.00333333333333333	1.7369655941662	1	1	no
ENSMUST00000194892	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194909	0	0.666666666666667	0.001	0.0266666666666667	4.73696559416621	0.678256651986616	1	no
ENSMUST00000194944	0.713333333333333	4.7	0.00666666666666667	0.04	2.58496250072116	0.113261725939186	0.933711814577479	no
ENSMUST00000194949	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194950	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194963	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000194996	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195018	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195020	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195029	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195035	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195046	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195056	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195063	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195070	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195071	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195079	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195137	0.333333333333333	1	0.00333333333333333	0.01	1.58496250072116	0.68511290183784	1	no
ENSMUST00000195139	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195148	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195152	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195154	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195168	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195170	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195184	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195186	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195188	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195198	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195205	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195210	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195214	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195221	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195225	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195240	622.466666666667	879.523333333333	16.0633333333333	22.9533333333333	0.514932379829927	0.491525959408306	1	no
ENSMUST00000195246	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195277	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195279	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195281	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195294	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195314	6.33333333333333	4.66666666666667	0.136666666666667	0.106666666666667	-0.357552004618083	0.444290776829165	1	no
ENSMUST00000195343	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195344	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195371	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195375	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195377	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195406	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195425	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195441	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195452	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195453	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195454	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195457	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195476	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195480	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195482	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195486	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195490	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195499	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195508	0.666666666666667	0.333333333333333	0.0366666666666667	0.0166666666666667	-1.13750352374993	1	1	no
ENSMUST00000195518	10.6666666666667	14	0.166666666666667	0.213333333333333	0.35614381022527	1	1	no
ENSMUST00000195522	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195545	0	2.66666666666667	0.001	0.09	6.49185309632967	0.120566602659262	0.94505225375865	no
ENSMUST00000195547	16.6666666666667	15.3333333333333	0.216666666666667	0.19	-0.189477798863715	0.369935894858992	1	no
ENSMUST00000195572	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195603	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195606	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195611	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195635	0.333333333333333	1.12666666666667	0.01	0.0366666666666667	1.87446911791614	0.715456093744448	1	no
ENSMUST00000195649	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195660	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195661	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195683	17788.9633333333	34540.0766666667	116.286666666667	224.923333333333	0.951747644625132	0.00112881395275542	0.099424744733484	no
ENSMUST00000195697	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195699	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195716	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195727	0.333333333333333	0	0.00666666666666667	0.001	-2.73696559416621	1	1	no
ENSMUST00000195748	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195750	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195759	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195771	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195781	0.286666666666667	0.3	0.0133333333333333	0.0133333333333333	0	1	1	no
ENSMUST00000195784	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195795	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195810	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195814	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195819	0.333333333333333	4.66666666666667	0.00333333333333333	0.0466666666666667	3.80735492205761	0.0385223912068682	0.671533559215562	no
ENSMUST00000195831	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195835	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195837	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195865	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195871	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195873	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195874	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195885	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195892	11.6666666666667	10	0.316666666666667	0.27	-0.230005605446324	0.336351077624251	1	no
ENSMUST00000195898	0.65	0.666666666666667	0.0266666666666667	0.0233333333333333	-0.1926450779424	1	1	no
ENSMUST00000195921	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195935	0	0.333333333333333	0.001	0.02	4.32192809488736	0.999999999999997	1	no
ENSMUST00000195936	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195940	136.703333333333	216.196666666667	0.926666666666667	1.47	0.665693772834013	0.275849281067857	1	no
ENSMUST00000195951	0.333333333333333	0.666666666666667	0.0233333333333333	0.0433333333333333	0.893084796083489	0.999999999999999	1	no
ENSMUST00000195992	46.3333333333333	60	0.55	0.706666666666667	0.361598240317384	1	1	no
ENSMUST00000195996	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000195997	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000196002	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000196013	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000196030	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000196033	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000196037	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000196052	42.48	51.4266666666667	0.86	0.996666666666667	0.212774418774852	0.771783702720958	1	no
ENSMUST00000196074	0	1.66666666666667	0.001	0.06	5.90689059560852	0.276957045787948	1	no
ENSMUST00000196076	0.333333333333333	0.333333333333333	0.0166666666666667	0.0133333333333333	-0.321928094887369	1	1	no
ENSMUST00000196087	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000196091	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000196103	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000196120	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000196123	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000196125	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000196142	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000196150	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000196175	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000196218	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000196240	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000196262	1.66666666666667	1.98	0.08	0.09	0.169925001442312	1	1	no
ENSMUST00000196277	0.666666666666667	1.33333333333333	0.02	0.05	1.32192809488736	0.7831964976516	1	no
ENSMUST00000196278	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000196279	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000196283	36.5633333333333	36.7233333333333	0.76	0.746666666666667	-0.0255350921071368	0.339990802639015	1	no
ENSMUST00000196302	16	27	0.386666666666667	0.656666666666667	0.764070824328804	0.434551064402495	1	no
ENSMUST00000196308	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000196310	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000196313	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000196325	1.33333333333333	2.33333333333333	0.0833333333333333	0.146666666666667	0.815575428862577	1	1	no
ENSMUST00000196330	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000196332	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000196336	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000196337	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000196349	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000196357	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000196374	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000196377	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000196393	0	0	0.001	0.001	0	1	1	notest
ENSMUST00000196396	0.87	0	0.0433333333333333	0.001	-5.4374053123073	0.502518229137937	1	no
