Gene	RNA_log2FC	Meth_diff
MA_2555g0010	4.25710207562409	0
MA_25569g0010	-4.50250034052918	0
MA_255812g0010	-5.08138832684066	0
MA_256965g0010	5.15943262762467	0
MA_2571584g0010	3.77581412535762	0
MA_2575g0010	1.87176237220492	0
MA_257886g0010	3.52811747563988	0
MA_25836g0010	3.82323495971866	0
MA_258624g0010	1.55215468334201	43.3325457243242
MA_25862g0010	-2.2614516354711	77.7777777777778
MA_25900g0010	3.17271717594247	34.0996168582375
MA_26001g0020	2.9785321108482	0
MA_26017g0010	-3.78337605912317	0
MA_260458g0010	12.4400039831526	0
MA_260744g0010	1.21585979151815	0
MA_26114g0010	-1.75988868682568	0
MA_2613706g0010	-10.7868141436168	0
MA_261436g0010	1.09390038929891	0
MA_261440g0010	-1.19074153492855	0
MA_2615g0010	2.95580019608946	0
MA_261655g0010	-1.17744083442419	0
MA_26170g0010	-10.0901124196643	0
MA_262150g0010	-1.2541932515506	0
MA_262554g0010	-3.02652344251977	0
MA_26265g0010	-1.66923141761876	0
MA_26270g0010	1.94951361360839	0
MA_262g0010	-1.54233264812991	0
MA_26311g0010	-1.32101542995679	0
MA_263166g0010	1.36923841333329	0
MA_26320g0020	-4.52460700864953	0
MA_26320g0030	-1.16038963929551	0
MA_263358g0010	5.45367370145205	0
MA_263716g0010	1.3888045948823	0
MA_263724g0010	1.52038599195387	0
MA_264263g0010	9.07681559705083	0
MA_26499g0020	1.28334168236552	0
MA_265454g0010	-1.66342963384683	0
MA_26547g0010	-1.00171988302613	0
MA_265751g0010	4.58496250072116	0
MA_266173g0010	-1.55114911532319	0
MA_267105g0010	1.30976320994417	0
MA_267667g0010	6.3149753342456	62.79878696072235
MA_26842g0010	-2.95642102763756	0
MA_2685315g0010	1.64377955055237	0
MA_2692g0010	-1.30496862045384	13.1302535091203
MA_269415g0010	1.98546844894709	0
MA_2697410g0010	-1.03182734644138	0
MA_269949g0010	5.55222571430915	0
MA_269999g0010	1.04488651637059	0
MA_270209g0010	2.91124416520233	0
MA_2704g0020	2.15846848600731	0
MA_27309g0010	-3.11575188568176	0
MA_27394g0010	6.39313504537978	0
MA_274000g0010	-2.60213740842303	0
MA_27441g0010	2.26151948281177	0
MA_274624g0010	3.26633243936784	0
MA_27580g0010	2.07707622301864	0
MA_275824g0010	4.13392004798682	0
MA_276247g0010	-4.53605290024021	0
MA_27638g0010	1.68833063684881	0
MA_2764600g0010	-2.24835644017215	0
MA_276498g0010	-12.1527073624563	0
MA_276627g0010	-6.77832990133467	0
MA_277016g0010	-1.17942497318304	0
MA_277070g0010	-1.15514964876191	0
MA_2776517g0010	3.48239276708061	0
MA_277805g0010	-11.7270695580237	0
MA_2782268g0010	12.4252159032994	0
MA_278511g0010	-1.02272880695779	0
MA_278706g0010	-1.08347764206743	0
MA_2788g0010	3.14684138832926	0
MA_27939g0010	4.41325676047112	0
MA_279572g0010	-1.36891281844382	0
MA_279651g0010	-1.66495356581588	0
MA_27970g0010	-10.7313190310251	0
MA_280817g0010	-1.14193350176771	0
MA_281136g0010	1.38738115637598	0
MA_281422g0010	3.41093310094611	0
MA_281476g0010	4.43210346240324	0
MA_28222g0010	-2.84065460909704	45.82290380396835
MA_28251g0010	1.6140743384097	46.4458169567659
MA_282g0010	1.18538215595173	0
MA_2833g0020	-1.0389743292009	0
MA_28390g0010	1.57154198495883	0
MA_28402g0010	-1.34247420549498	0
MA_28402g0020	-1.43476153142332	0
MA_28437g0010	-2.72315979464118	0
MA_284g0020	-5.44545384108084	0
MA_286751g0010	1.37069117917141	0
MA_286762g0010	2.23994171184165	0
MA_286894g0010	1.77486883499013	0
MA_287260g0010	-1.47423502699964	0
MA_28768g0010	6.6778551377708	0
MA_28794g0010	1.6789094325712	0
MA_289156g0010	-3.53164538058174	0
MA_28961g0010	1.35977992618476	0
MA_28961g0020	-1.32668510794177	0
MA_28974g0010	1.6612230317806	0
MA_289808g0010	-1.48449535503573	0
MA_290245g0010	-2.96790637029015	0
MA_290469g0010	1.09853381644894	0
MA_2904g0010	-2.392655805574	0
MA_2905927g0010	3.997901534116	0
MA_29065g0010	2.85462430651927	0
MA_2906g0010	-1.98397582518271	0
MA_2908g0010	1.8498014034017	29.1666666666667
MA_291146g0010	-1.50884308843806	0
MA_291382g0010	1.87829336148315	0
MA_291432g0010	-2.1180860699227	0
MA_292179g0010	-1.18455494889188	0
MA_292200g0010	-1.88161526913679	0
MA_29238g0010	-1.31631651018449	0
MA_29306g0010	-2.12943181742376	0
MA_293226g0010	1.9445048874083	0
MA_29344g0010	-1.57425256898568	0
MA_29361g0010	1.31493191207559	0
MA_29426g0010	-1.37977919282978	0
MA_29448g0010	1.29237195088937	0
MA_29449g0010	-11.3368784363533	0
MA_2948g0010	3.17063885353055	0
MA_294951g0010	4.76474875067975	0
MA_2953228g0010	2.35645880532285	0
MA_295332g0010	-1.56956941903464	0
MA_29551g0010	2.25334100962995	0
MA_29736g0010	1.93580894181423	0
MA_297665g0010	4.67499470158363	0
MA_29913g0010	2.10311303561334	0
MA_299521g0010	-2.38981152299067	0
MA_3000363g0010	1.36702682722241	0
MA_300046g0010	3.47834559000138	0
MA_3005g0010	1.0404796223765	0
MA_301190g0010	2.7259898393107	0
MA_30127g0010	5.6863232156804	0
MA_301324g0010	2.93080208197189	0
MA_301324g0020	3.71258368749653	0
MA_3018947g0010	1.65993495811578	0
MA_30192g0010	4.44294349584873	0
MA_302448g0010	1.89138950206833	0
MA_302921g0010	12.5133986266109	0
MA_302947g0010	-1.27971358975248	0
MA_303348g0010	-1.26791408670063	0
MA_30352g0010	-1.20653136642444	0
MA_30375g0010	-2.76475531335122	0
MA_303785g0010	-11.8726748802706	0
MA_303816g0010	8.98489310760979	0
MA_30381g0010	1.56567939605598	0
MA_304466g0010	-1.97810739415116	0
MA_30455g0010	-1.17040342792353	0
MA_3056508g0010	11.1463565303039	0
MA_30572g0010	4.4170853279277	0
MA_306387g0010	-4.43898982102329	0
MA_306616g0010	2.2005659143682	0
MA_30664g0020	1.79954670324531	0
MA_306658g0010	-3.21318746469498	0
MA_30666g0010	-3.35198532874353	0
MA_307070g0010	1.55441013730693	0
MA_30758g0010	-3.04236358413109	0
MA_308084g0010	-1.44364760862308	0
MA_30833g0010	-3.07974546426304	0
MA_30848g0010	-1.6394752247419	0
MA_30864g0010	-5.81469689739877	0
MA_308889g0010	2.70206285167914	0
MA_30903g0010	-3.1341156800792	0
MA_309409g0010	4.60486205815886	0
MA_309430g0010	2.4671260104273	0
MA_30959g0010	-10.4580647828734	0
MA_3099234g0010	-2.11692338337993	0
MA_309957g0010	-1.28593383602333	0
MA_30999g0010	4.14774409264151	0
MA_31011g0010	-2.0	0
MA_31020g0010	-1.38358640803372	0
MA_311548g0010	1.06050473895955	0
MA_311931g0010	-1.54966917072649	0
MA_31219g0010	-1.14031241379662	0
MA_312221g0020	1.40751691730905	0
MA_31230g0020	3.62489219482419	0
MA_31243g0010	-2.42271434391231	0
MA_312608g0010	-3.26523696561295	0
MA_3126556g0010	-11.5443205162238	0
MA_3127604g0010	2.81762325751143	0
MA_313131g0010	-1.92467000816975	0
MA_31335g0010	-1.19181943619024	0
MA_313447g0010	6.26920669280133	0
MA_313496g0010	1.4193045684673	0
MA_3136094g0010	-1.33273961372144	0
MA_31368g0020	1.3253306791082	0
MA_314698g0010	2.24609163403458	0
MA_31479g0010	1.0399799354901	0
MA_314812g0010	1.26642300408194	0
MA_315124g0010	4.41953889151378	0
MA_3154853g0010	2.10705952393273	0
MA_315574g0010	-4.54273426533186	0
MA_3158g0010	-1.69277351034226	0
MA_316065g0010	2.80317117323611	0
MA_31606g0010	-1.04223286557803	0
MA_316329g0010	8.93663793900257	0
MA_31710g0010	2.09720975557561	0
MA_317435g0010	1.23388338031854	0
MA_317457g0010	-5.32974759934666	0
MA_3175g0010	-1.67579796496981	0
MA_31783g0010	-3.17479172213936	0
MA_318438g0020	-2.56131123265651	0
MA_318922g0010	1.13984137653152	0
MA_31961g0010	-2.1583103725396	0
MA_3206553g0010	10.616548843779	0
MA_32067g0010	-1.32897329376583	0
MA_321311g0010	-1.75999808096769	0
MA_321559g0010	-2.60772240372101	0
MA_322666g0010	-2.03803201418048	0
MA_322817g0010	3.63618069160813	0
MA_32290g0010	-2.30095045217996	0
MA_323636g0010	-1.31524378158215	0
MA_323796g0010	-3.77462372022473	0
MA_32466g0010	-6.38986177105245	0
MA_32474g0010	-1.26815683844638	0
MA_32523g0010	1.54458627043326	0
MA_3263215g0010	2.6775495995349	0
MA_326409g0010	-1.29588656631446	0
MA_32668g0010	-2.5489758769619	0
MA_3268g0010	4.36443165409113	0
MA_32711g0010	-2.17794130436659	0
MA_327391g0010	2.30830848559824	0
MA_327467g0010	1.52945544570237	0
MA_327596g0010	1.3734245968061	0
MA_32763g0010	-4.36889830273617	0
MA_3280g0020	-1.184264878412	0
MA_3282567g0010	-3.3536369546147	0
MA_32829g0010	2.93880992948327	0
MA_328353g0010	3.65175520464725	0
MA_32839g0010	-1.23737186846724	0
MA_328440g0010	-3.13275520885177	8.59357696566995
MA_32960g0010	6.02399642240694	0
MA_32961g0010	-1.00794079835615	0
MA_329868g0010	-2.14110351324334	0
MA_329922g0010	2.17276030214045	0
MA_3303g0010	1.62864179147053	0
MA_33055g0010	1.82246181444781	0
MA_33057g0010	2.23106034481143	0
MA_3306g0010	-3.13737931945035	0
MA_330801g0010	10.159030360339	0
MA_331176g0010	-3.0667690122127	0
MA_331201g0010	-4.44846050081629	0
MA_331267g0010	-1.23163969708691	29.5918367346939
MA_33140g0010	1.98140950115207	0
MA_331652g0010	-6.67906606734853	55.4763122001914
MA_3333011g0010	-1.40703261344577	0
MA_33397g0010	-12.2197735508929	0
MA_3340g0010	4.11610762819723	0
MA_334200g0010	-4.04439411935845	0
MA_33462g0010	-1.01309506623064	0
MA_33471g0010	-1.26861925072116	0
MA_33471g0020	-1.30957174189394	57.0548387096774
MA_33494g0010	1.9966270512353	0
MA_334985g0010	-1.16815106685284	0
MA_335240g0010	11.5216004397237	0
MA_33567g0010	-2.29473405738857	0
MA_3356g0010	2.87869370377787	0
MA_335809g0010	-2.12847455794881	0
MA_33582g0010	1.17851558784054	0
MA_336002g0010	11.7013064619586	0
MA_336019g0010	-3.51245000093679	0
MA_3364g0010	1.01261016402906	0
MA_337546g0010	-1.02057994539141	0
MA_3376790g0010	1.26302999440127	0
MA_337980g0010	1.13203123151466	0
MA_338404g0010	2.13166829449172	0
MA_3384g0010	1.90539727693582	0
MA_3391085g0010	12.6050164479114	0
MA_33920g0010	2.54122907367132	36.7703183048313
MA_3392755g0010	-1.45675826674571	0
MA_33964g0010	2.84474731052947	0
MA_3399498g0010	1.51826671990061	0
MA_3402g0010	-1.36382031347936	0
MA_3403026g0010	1.48515365558073	0
MA_34035g0010	1.1498162109362	0
MA_340899g0010	-1.07247754253626	0
MA_341112g0010	-2.46512273071515	0
MA_3412195g0010	12.2712684766208	0
MA_341329g0010	-1.8671121665278	0
MA_34216g0010	1.20908861418353	0
MA_342462g0010	-1.91966043692835	0
MA_342580g0010	4.90211704772819	0
MA_34263g0010	-1.26488064672478	0
MA_342670g0010	-6.02994960769067	0
MA_343011g0010	7.86644355672878	0
MA_343069g0010	8.37342160662915	0
MA_34359g0010	2.06820370758374	0
MA_3443g0010	-1.72101753535254	0
MA_344471g0010	3.68061473978484	0
MA_3445296g0010	-1.84870463040574	0
MA_34514g0010	-2.29980528398922	0
MA_345165g0010	3.73283770854353	0
MA_34530g0020	-4.08246216019197	0
MA_346279g0010	-2.15184762224054	0
MA_346860g0010	-2.32073857025691	0
MA_346919g0010	-1.59270380975873	0
MA_346931g0010	10.8003606754547	0
MA_34759g0010	2.26890190654981	0
MA_34795g0010	-1.09892104150801	0
MA_34807g0010	5.92026135897698	0
MA_348099g0010	1.27820421173604	0
MA_348246g0010	-1.14005873664186	0
MA_348255g0010	1.11060473047563	0
MA_3484g0010	-2.42107449042501	0
MA_349751g0010	-3.07144181383331	0
MA_349993g0010	1.2813306717108	0
MA_35003g0010	9.93663793900257	0
MA_35014g0010	-1.20980106636444	0
MA_35037g0010	-6.82017896241519	0
MA_350848g0010	2.70162298254278	0
MA_350854g0010	-1.11997019844431	0
MA_351193g0010	2.42556267914155	0
MA_35169g0010	-2.54474184729767	0
MA_35200g0010	-1.10623935053185	0
MA_35275g0010	1.19288063921991	0
MA_353527g0010	11.1902362281768	0
MA_35352g0010	2.54213731276652	0
MA_35391g0020	10.0223678130285	0
MA_353950g0010	-10.652844973002	0
MA_354248g0010	4.83201697629188	0
MA_354684g0010	-4.17130623184067	0
MA_354975g0010	-1.12579076358809	0
MA_35527g0010	-9.89178370321831	0
MA_355288g0010	-1.12408474170538	0
MA_3552g0010	-1.09835208080567	0
MA_35561g0010	-1.51123700652025	0
MA_35694g0010	-1.29105945278523	0
MA_35705g0010	3.03476541816068	0
MA_357183g0010	-11.9729797860663	0
MA_3574185g0010	-4.17219160841426	0
MA_35762g0010	-1.12488062776339	0
MA_35771g0010	-1.04610529858989	0
MA_35784g0010	-1.00029439751983	0
MA_358712g0010	5.85963831299034	0
MA_35890g0010	-1.36264154415455	0
MA_360126g0010	1.61523865896903	0
MA_360253g0010	-2.76374785027959	0
MA_3603342g0010	10.2126990251326	0
MA_360451g0010	2.72475178419015	0
MA_36049g0010	3.0510029034341	0
MA_361617g0010	-3.83794324189103	0
MA_36188g0010	9.876516946565	0
MA_362166g0010	-8.92679015304623	0
MA_362531g0010	-1.27958844483592	0
MA_362616g0010	-1.18964497048159	0
MA_362773g0010	-14.0608647765635	0
MA_36305g0010	1.47825808515543	0
MA_363303g0010	1.70938934981378	0
MA_364465g0010	-2.8422605370058	34.705383616224296
MA_3648g0010	2.89914456335787	0
MA_36514g0010	3.53423169860023	0
MA_3651g0010	2.20199293406508	0
MA_365403g0010	2.02475208256776	0
MA_36587g0010	5.49914653419691	0
MA_366010g0010	1.85968475241934	0
MA_36695g0010	2.69031550086738	0
MA_367032g0010	1.57219520464728	0
MA_3670g0010	-2.96884903679927	0
MA_36714g0010	1.36538967971066	0
MA_3677g0010	-4.01365644448159	0
MA_368192g0020	-2.03856765625949	0
MA_368556g0010	5.02300182536161	0
MA_368582g0010	-1.01985897586949	0
MA_36861g0010	-1.77197290957488	0
MA_368887g0010	1.11951444691107	0
MA_3688g0010	-2.63574286544593	0
MA_369110g0010	-9.58245564511058	0
MA_3692838g0010	1.5027063074138	0
MA_36944g0020	1.37926502906393	0
MA_370291g0010	4.3115861506659	0
MA_37058g0010	-2.56232166052706	0
MA_371748g0010	3.29383289320213	0
MA_37203g0010	3.87009067740556	0
MA_3720g0010	-1.94881376577336	0
MA_3726g0010	-1.9098091892896	0
MA_372983g0010	1.81456358350163	0
MA_373239g0010	-1.30198924783403	0
MA_373278g0010	-1.13606154957603	0
MA_37329g0010	-1.39675164782949	0
MA_37416g0010	-2.69762744621571	0
MA_37588g0020	-1.16428663499682	0
MA_376215g0010	3.4274769337743	0
MA_3767g0010	7.31682259465465	0
MA_37766g0010	-2.33917347530323	0
MA_377864g0010	1.31601801416268	0
MA_378405g0010	-2.68957950416618	0
MA_3794g0010	-2.32967643836267	0
MA_38025g0010	2.03959035293096	0
MA_3813418g0010	-11.0107611933805	0
MA_3814373g0010	-3.72055009452033	0
MA_381604g0010	-1.13750352374993	0
MA_381649g0010	-1.16142066920715	0
MA_382623g0010	1.85469438448309	0
MA_382984g0010	1.10994010740138	0
MA_383044g0010	1.28527252689351	48.57414965986395
MA_38322g0010	-2.0814951179907	0
MA_383796g0010	-1.52803543263633	0
MA_38416g0020	-2.54189377882927	0
MA_38486g0010	1.81837173744567	0
MA_385187g0010	-2.78460780879736	0
MA_38571g0010	-2.60240387648681	0
MA_3860g0010	-3.81683597506849	0
MA_38632g0010	2.00406966430905	0
MA_386648g0010	-3.35354305055369	0
MA_3866g0010	-1.38427348730785	0
MA_38676g0010	-1.43422348942103	0
MA_38740g0010	-12.3516754382814	0
MA_38814g0010	-1.21597758177302	0
MA_38842g0010	-2.30649805431776	0
MA_38871g0010	-1.94787726892387	0
MA_38887g0010	-1.46544563552942	0
MA_388912g0010	1.91409732949993	0
MA_389168g0010	4.28610001575174	0
MA_38922g0010	4.43898982102329	0
MA_3894g0010	5.89064124396344	0
MA_38956g0010	1.71131278388831	0
MA_389947g0010	-3.2773379438633	0
MA_3903g0020	-10.3844240206211	0
MA_39041g0010	-5.16510798514454	0
MA_390509g0010	6.5302669799349	0
MA_39058g0010	-3.76553474636298	43.558282208589
MA_39071g0010	-9.95128471496697	0
MA_39151g0010	2.95704279938834	0
MA_39164g0010	-2.26352767859633	0
MA_391909g0010	-1.69925863330977	0
MA_391931g0010	8.21006248324023	0
MA_39199g0010	-1.62081418619769	0
MA_392160g0020	11.0269844410988	0
MA_392344g0010	-1.88182630379001	0
MA_392733g0010	3.00122904597031	0
MA_393193g0010	1.25180170319057	0
MA_393754g0010	4.28532127090089	0
MA_3942g0010	-1.77849621130076	0
MA_394353g0010	-2.86431787958026	0
MA_394599g0010	-10.8084279567228	0
MA_39487g0010	1.52653203049992	0
MA_39512g0010	-2.34462068074747	0
MA_39512g0020	-2.16360015553441	0
MA_39561g0010	-1.00964022114081	0
MA_395749g0010	1.02986376166506	0
MA_395g0010	-1.20284269295984	0
MA_396269g0010	2.27834142571761	0
MA_3965g0010	-1.05885202216911	0
MA_396691g0010	-1.12579234250821	0
MA_396966g0010	10.4750578537867	0
MA_397021g0010	3.0277281757574	0
MA_3983074g0010	1.83102382795123	0
MA_398390g0010	-2.2793362181629	0
MA_398399g0010	-2.01445320985511	0
MA_398469g0010	-9.26834705468252	0
MA_399166g0010	-1.02071813806749	0
MA_39982g0010	1.86361153108406	0
MA_39984g0010	-1.02686425152653	0
MA_400054g0010	-1.93830969935157	0
MA_40034g0010	3.82529120532618	0
MA_400638g0010	-1.18964265044644	0
MA_40074g0010	-2.42876639403342	0
MA_40151g0010	2.45439169113311	0
MA_40151g0020	2.27640231012427	0
MA_401790g0010	10.0901124196643	0
MA_401848g0010	5.48863892106929	0
MA_40195g0010	-2.24917175245204	0
MA_40288g0010	5.20328359838874	0
MA_403012g0010	-2.74346943707494	0
MA_4030165g0010	-1.81425448107529	0
MA_40312g0010	-1.96419927857215	0
MA_403260g0010	1.81687481097391	0
MA_403263g0010	2.50148969597585	0
MA_40335g0010	-1.65846587450613	0
MA_403797g0010	-1.72467169957147	0
MA_40440g0010	2.59589582583455	0
MA_40444g0010	1.70988792768825	42.5531914893617
MA_4045666g0010	-1.69709133696724	0
MA_4048g0010	1.57953579615636	0
MA_405799g0010	-2.83731851292878	0
MA_40608g0010	-1.88560967552134	0
MA_406287g0010	-6.13613668798603	0
MA_406529g0010	-3.66330395200295	0
MA_40654g0010	-10.8662486111112	0
MA_407162g0010	-1.56077303515409	58.4826937768114
MA_407464g0010	-3.63662462054365	0
MA_408078g0010	-3.48112668973662	0
MA_4084805g0010	2.54889809388511	0
MA_408691g0010	8.20734416197711	0
MA_4090945g0010	-2.22820524046056	0
MA_409361g0010	5.58419162437854	0
MA_4095380g0010	-3.85798099512757	0
MA_409955g0010	9.08569374839728	0
MA_41021g0010	-1.1721687518641	0
MA_410649g0010	-1.50153013535415	0
MA_41101g0010	-1.54113300013224	0
MA_41104g0010	2.28716267672669	0
MA_41114g0010	1.67619217189442	0
MA_41118g0010	-1.13992367585636	32.2188449848024
MA_41124g0010	-1.09473314687114	0
MA_41212g0010	-10.1715938218029	0
MA_412197g0010	-3.39116938541402	0
MA_4122248g0010	-3.68059490674422	0
MA_41233g0010	1.0766398719558	0
MA_41252g0010	-2.23014886497088	0
MA_41252g0020	-1.2928656292849	0
MA_4125382g0010	1.42901741506592	0
MA_41286g0010	5.14789869511231	0
MA_412995g0010	2.47888068265547	0
MA_41308g0010	3.77424116305774	0
MA_413355g0010	10.996708857857	0
MA_413383g0010	1.4168131241687	0
MA_41368g0010	-1.65874042686071	0
MA_41436g0010	-1.45325682150933	0
MA_41464g0010	-1.15962734857943	38.0952380952381
MA_41471g0010	-8.69740200750271	0
MA_41523g0010	-2.36085646112778	0
MA_416318g0010	-4.2440283352839	0
MA_4173g0010	7.99911170406971	0
MA_4175g0020	1.5138468012238	0
MA_4176905g0010	2.42924111903	0
MA_417g0010	-1.62940378007638	0
MA_418913g0010	4.08395730341232	0
MA_41895g0010	3.8868844187917	0
MA_41907g0010	-1.01890395772488	0
MA_41988g0020	2.76508326926936	0
MA_42044g0010	1.82198498230555	0
MA_42093g0010	-1.00482507152398	0
MA_42122g0010	1.06598311383989	0
MA_42128g0010	-1.06874288544065	0
MA_42147g0010	8.3905272562246	0
MA_421644g0010	3.29123855342258	0
MA_42230g0010	-1.1525379354095	0
MA_42233g0010	2.96699698071338	0
MA_422396g0010	-4.54775142162408	0
MA_42281g0010	-1.12803536271743	0
MA_42302g0020	-4.48903808072262	0
MA_4230873g0010	2.12736109879103	0
MA_423794g0010	3.25661473563761	0
MA_42440g0010	1.13119518084377	0
MA_424432g0010	-1.05016875698509	0
MA_4245409g0010	3.63731790578229	0
MA_424619g0010	4.8366547377498	0
MA_424619g0020	5.46826627601206	0
MA_42495g0010	1.19017228122645	0
MA_42545g0010	-1.17875344731422	0
MA_42556g0010	2.01213375563586	0
MA_425689g0010	-12.1452953349336	0
MA_4265447g0010	4.02051701734051	0
MA_426743g0010	-1.59816988992536	0
MA_426919g0020	2.49535119289224	0
MA_427213g0010	2.3379526405135	0
MA_42760g0010	1.77369134782627	0
MA_42871g0010	-1.65596049156255	0
MA_429323g0010	10.6998615995035	0
MA_4299g0010	-1.29095539723327	0
MA_4300g0010	-1.11858158599862	0
MA_43035g0010	5.0	0
MA_43044g0010	-2.57486090758173	0
MA_430605g0010	-4.76553474636297	0
MA_43064g0010	1.97076928867625	0
MA_43111g0010	-2.46347391615687	0
MA_431374g0010	-1.81338864156345	0
MA_432009g0010	3.62894019778175	0
MA_432761g0010	3.0510029034341	0
MA_433092g0010	1.1504906758195	0
MA_433332g0010	10.4918530963297	0
MA_433355g0010	4.00795212339039	0
MA_4334g0010	1.11583477743025	0
MA_433610g0010	-2.56711449938823	0
MA_43388g0010	-1.14267757008787	0
MA_43488g0010	2.84091055434301	0
MA_4349242g0010	2.06628316626189	0
MA_43595g0010	1.02660455805169	0
MA_436039g0010	-3.20898910334309	0
MA_43637g0010	5.06465295834225	0
MA_43661g0010	-1.23621273652679	0
MA_43667g0010	2.01912736074803	0
MA_4370g0010	1.57545479937905	0
MA_438267g0010	1.76570267408438	0
MA_43846g0010	-1.00504519523855	0
MA_439266g0010	2.78380584836918	0
MA_439703g0010	-1.56185976728844	0
MA_44065g0010	3.34592451729431	0
MA_44083g0010	-1.07444763881119	0
MA_441100g0010	2.14891750761242	0
MA_441447g0010	-12.8707500033461	0
MA_44185g0010	-1.54429088266404	0
MA_442060g0010	4.70574541517152	0
MA_44218g0010	-1.2944306638908	0
MA_442695g0010	-1.93099178997277	0
MA_442701g0010	-1.86268095231207	0
MA_442802g0010	1.87911454770048	0
MA_44290g0010	2.4258278027225	0
MA_4438g0010	1.90769053743156	0
MA_444134g0010	-1.71350358139835	0
MA_444738g0020	-1.67992259574735	0
MA_444g0010	11.1715938218029	0
MA_445017g0010	-2.99555201811914	0
MA_44561g0010	-1.46731091206688	0
MA_446664g0010	-2.01659451503425	0
MA_4484930g0010	-1.75284587449787	0
MA_448661g0010	-1.70781924850669	0
MA_44877g0010	-3.04249208211408	0
MA_44915g0010	-3.42380770890658	0
MA_449628g0010	-1.20778527684828	0
MA_44963g0010	-1.163229322057	0
MA_450285g0010	1.95082481579648	0
MA_45077g0010	-1.6235306121519	0
MA_450953g0010	1.94501308633844	0
MA_45108g0010	1.77362406474505	0
MA_451633g0010	10.616548843779	0
MA_452281g0010	11.3553510964248	0
MA_4522g0020	3.41335112265096	0
MA_453156g0010	-9.34429590791582	0
MA_45356g0010	1.94745717414914	0
MA_4535g0010	-2.84630475158082	0
MA_453630g0010	-1.2334870294869	0
MA_453843g0010	3.51657552574091	0
MA_454112g0010	-2.33774875434214	0
MA_454461g0010	13.4640351521899	0
MA_45528g0010	1.06570651596538	0
MA_45614g0010	2.20448516613582	0
MA_456304g0010	1.55421968902014	0
MA_4565251g0010	-1.55795414651871	0
MA_45658g0010	4.28540221886225	0
MA_456907g0010	-1.13617014127687	0
MA_457005g0010	3.01099899894926	0
MA_4574g0020	2.85953729195459	0
MA_45786g0010	1.01993322475485	0
MA_45833g0010	4.44163864851044	0
MA_45854g0010	-9.73131903102506	0
MA_4589829g0010	-1.67915413902571	0
MA_459474g0010	2.97175869578575	0
MA_460372g0010	3.42402628250609	0
MA_460406g0010	3.22571277962806	0
MA_460451g0010	-3.79476710068924	0
MA_460508g0010	-3.55458885167764	0
MA_460556g0010	-6.34518344718767	0
MA_46068g0010	-1.52672839252145	0
MA_461539g0010	-3.47881445562803	0
MA_461971g0010	-10.8610869059954	0
MA_462569g0010	-3.3972162221916	31.1688311688312
MA_4626961g0010	-3.06746242191362	0
MA_463159g0010	-3.61797755794912	0
MA_463271g0010	1.40488088424267	0
MA_463504g0010	1.46841058711181	0
MA_464390g0010	1.86541350744767	0
MA_464469g0010	-2.85690324517324	0
MA_46456g0010	-2.44956137461324	0
MA_46507g0010	-1.06628130251414	0
MA_465215g0010	-1.11242482295302	0
MA_46529g0010	-3.42611154543727	0
MA_46530g0010	1.53566720446438	0
MA_465316g0010	3.27138648626757	0
MA_46605g0010	1.39482216818495	0
MA_466251g0010	-3.42548428671396	0
MA_466566g0010	-1.15168942999324	0
MA_4671g0010	-1.05431865537872	0
MA_467284g0010	2.92487128475114	0
MA_467548g0010	1.29738591062457	0
MA_46769g0010	-1.04483763887034	0
MA_467756g0010	-2.67217933718944	0
MA_467865g0010	-5.72023913741751	0
MA_4680713g0010	-2.58890651149059	0
MA_46842g0010	2.47826552325203	0
MA_4688413g0010	2.16878159338493	0
MA_469246g0010	2.0644864113815	0
MA_46939g0010	-10.9018725208419	0
MA_4694713g0010	1.79592226443889	0
MA_4696748g0010	-3.21643496604005	0
MA_470032g0010	2.10046018177921	0
MA_470542g0010	-1.63440360859852	0
MA_470660g0010	-1.41890457618207	0
MA_4707799g0010	-2.05814888003295	0
MA_470779g0010	-3.18762700317577	0
MA_47087g0010	9.14635653030391	0
MA_471078g0010	1.55737794516579	0
MA_471658g0010	2.15271035090408	0
MA_47191g0010	1.59836915927231	0
MA_472144g0010	1.44159217156092	0
MA_472945g0010	5.86901842208616	0
MA_473040g0010	2.99062573023485	0
MA_47308g0010	3.71749977157774	0
MA_4731g0020	-2.98527271425345	0
MA_473578g0010	2.23840473932508	0
MA_473890g0010	-4.36048133565675	0
MA_474303g0010	1.8576012249301	0
MA_474869g0010	-1.55024727809798	0
MA_474985g0010	1.38169092780201	0
MA_475289g0010	1.56324613130051	0
MA_475589g0010	-1.07340815100773	0
MA_475809g0010	-2.02942211062267	0
MA_4761105g0010	-1.46094503701547	0
MA_47626g0010	1.60059011223859	0
MA_476377g0010	2.22455052950386	0
MA_476450g0010	-1.97914259463835	0
MA_4765529g0010	-5.41056100517255	0
MA_4765g0010	1.24256172276958	37.9531751903033
MA_476625g0010	2.08509416116243	0
MA_47673g0010	-1.43306079488927	0
MA_47677g0010	-5.97375255000459	0
MA_477384g0010	-2.93961490147378	0
MA_47742g0010	-10.8057438721516	0
MA_477653g0010	-1.22106385043411	0
MA_478373g0010	2.39935379804205	0
MA_47856g0010	2.58496250072116	0
MA_479094g0010	-10.2248056279893	0
MA_479353g0010	-1.56653702625098	0
MA_47952g0010	-2.4234966178345	0
MA_479900g0010	-1.87536104687245	0
MA_480180g0010	1.18696618513838	0
