Index	Value
mRNA	0.6710184817815572
mRNA	0.7760955577824667
mRNA	1.478790879211288
mRNA	0.4561128739951456
mRNA	-0.7315260382917416
mRNA	-0.5451551399914897
mRNA	-0.45662185965803714
mRNA	-0.623828736090134
mRNA	-2.477121254719662
mRNA	-1.4844204934611618
mRNA	-0.46710413396213835
mRNA	-0.7723989214945522
mRNA	0.5923001540388062
mRNA	0.17641283958270576
mRNA	-0.5695307665010424
mRNA	-0.19495247641502084
mRNA	-0.8419727410220541
mRNA	0.41190016737556234
mRNA	0.6631248337403939
mRNA	0.9087530191845337
mRNA	-1.0909196493188689
mRNA	0.37596827513220316
mRNA	-0.15455741853022448
mRNA	-0.0888423912600234
mRNA	0.190487331385325
mRNA	0.8460276753643786
mRNA	0.38011069894419236
mRNA	0.26046891156605906
mRNA	-2.255272505103306
mRNA	-0.26626788940476925
mRNA	-1.9542425094393248
mRNA	1.9990314091005241
mRNA	-1.3576454138128646
mRNA	0.9438790661017827
mRNA	-1.1153934187020693
mRNA	-0.9630164337468299
mRNA	0.6916216899990206
mRNA	-0.11476446206512646
mRNA	-0.2150658775285949
mRNA	-1.2466723333413883
mRNA	0.45846997330577643
mRNA	-1.0820862366910318
mRNA	0.8443736120199244
mRNA	-1.3919496449828501
mRNA	0.28242068926408465
mRNA	1.0581939675549288
mRNA	1.0919989497062983
mRNA	0.30690135826134224
mRNA	-0.9881007767002923
mRNA	0.43394753216052956
mRNA	-1.455931955649724
mRNA	-1.4227635923970696
mRNA	0.3773872081906074
mRNA	0.17721575066720024
mRNA	-1.3414586527195893
mRNA	-1.2596373105057561
mRNA	-2.109144469425068
mRNA	-1.1029841607202493
mRNA	-0.0033910505507783973
mRNA	-1.336194412727232
mRNA	-0.8004276450947958
mRNA	-1.410174465089049
mRNA	0.12439552893034772
mRNA	0.0869527242574843
mRNA	-1.0351644170632508
mRNA	-0.7013894784594316
mRNA	-0.7112044607530302
mRNA	-1.0791812460476247
mRNA	1.499870290586488
mRNA	0.7143763353774191
mRNA	-0.9999999999999998
mRNA	-0.8271377110745172
mRNA	-1.0024194741234127
mRNA	-1.8935446690857132
mRNA	-2.301029995663981
mRNA	-0.05033898274916119
mRNA	-0.1848651833631863
mRNA	0.27119600736617133
mRNA	0.5296299447833486
mRNA	-1.1060533924479259
mRNA	-0.8879165840772869
mRNA	-0.850438788483368
mRNA	0.21351775699630485
mRNA	0.000723221619095905
mRNA	0.07290315633501646
mRNA	0.9719198014107305
mRNA	-2.6532125137753435
mRNA	0.979118217288886
mRNA	-1.6642078980768067
mRNA	-0.3177546130859595
mRNA	-0.06746986638488679
mRNA	0.26507999898001183
mRNA	-0.4436974992327126
mRNA	-0.7767060095094626
mRNA	1.277456401325068
mRNA	1.374259413245934
mRNA	-1.5309966355025169
mRNA	0.6788723066891708
mRNA	-1.1091444694250678
mRNA	-0.2863228241219634
mRNA	-0.5367708162360318
mRNA	-1.1122577048492108
mRNA	-0.8143634230380882
mRNA	-0.8860566476931632
mRNA	-0.40340290437353976
mRNA	1.064936115454938
mRNA	0.4697402202378509
mRNA	0.7773462557474138
mRNA	1.0875250863560615
mRNA	-0.4656917929388805
mRNA	-2.9542425094393248
mRNA	-0.6858985954882602
mRNA	-1.0734289171585334
mRNA	-2.051152522447381
mRNA	-0.8271377110745172
mRNA	-1.5070844780971056
mRNA	-0.7943746623467581
mRNA	0.0922526548953834
mRNA	-0.41391303464845103
mRNA	-0.2170498667345876
mRNA	-1.462880815605052
mRNA	-1.4423591484604503
mRNA	-1.9330532103693865
mRNA	-0.23949374871426515
mRNA	-0.46852108295774475
mRNA	-0.7038225071304308
mRNA	-0.4635818560831879
mRNA	-1.4993976494308143
mRNA	-0.7869251746911486
mRNA	-1.7237935880610509
mRNA	-0.8678826787645766
mRNA	-0.4814860601221125
mRNA	-0.6542996094165577
mRNA	1.0324620606931825
mRNA	-1.2299666398385358
mRNA	-1.3744589128225144
mRNA	-0.7796013167788763
mRNA	-0.03151705144606491
mRNA	-0.12237273515882309
mRNA	0.8314787261387505
mRNA	-0.646746471526112
mRNA	0.4596437428902789
mRNA	-2.213879819945081
mRNA	0.7893848281315599
mRNA	-0.32127934127206376
mRNA	-0.41516641064654825
mRNA	-0.5188760028266637
mRNA	-0.2943263093694746
mRNA	-1.5831746471675885
mRNA	-1.1983676537668333
mRNA	-0.9928214153728764
mRNA	0.16086852606502286
mRNA	-0.15662877928624905
mRNA	-1.4771212547196622
mRNA	-0.5615455561796591
mRNA	0.0585947152658473
mRNA	-0.029963223377443206
mRNA	0.44186962117215334
mRNA	0.43145311597123603
mRNA	-0.4910963727129753
mRNA	-1.2962311127822124
mRNA	0.9581124198130817
mRNA	-0.06131352708411917
mRNA	-2.141329152796469
mRNA	-2.477121254719662
mRNA	-1.5070844780971056
mRNA	-1.455931955649724
mRNA	-0.6766332951352337
mRNA	-1.2962311127822124
mRNA	-0.4164234143660507
mRNA	-0.9857595608853896
mRNA	-0.5125473737986078
mRNA	-0.16678203492090996
mRNA	-1.2596373105057561
mRNA	-0.6835636732946184
mRNA	-1.08795517035513
mRNA	-0.641430683227237
mRNA	-0.5301779840218369
mRNA	-0.3034494697873939
mRNA	-1.0430849006993481
mRNA	-0.11823505031379332
mRNA	-1.0222763947111522
mRNA	-0.5677435438886717
mRNA	-0.5668526831005953
mRNA	-0.5252982194037504
mRNA	-0.4403593238282321
mRNA	-0.5722254668644564
mRNA	-0.2076083105017462
mRNA	-0.5831746471675885
mRNA	-0.22588872741809632
mRNA	0.11708707742101752
mRNA	-0.7433891441244316
mRNA	-1.2099495263166486
mRNA	-1.0024194741234125
mRNA	-0.04255235068546364
mRNA	-1.045757490560675
mRNA	-0.5633074023359457
mRNA	0.011429461780781709
mRNA	0.16070190627325967
mRNA	0.09979570124554459
mRNA	0.16895556559267366
mRNA	-0.9811146558396262
mRNA	-0.4202164033831898
mRNA	-0.0993294871314693
mRNA	-0.27436056732646247
mRNA	-1.4040141563842308
mRNA	-0.7625121160764685
mRNA	-3.255272505103306
mRNA	0.36444676050842095
mRNA	-0.540942745358073
mRNA	0.04248800599582783
mRNA	0.04813956549343582
mRNA	0.1481911962420115
mRNA	-0.3943358844032124
mRNA	0.5626232520584893
mRNA	-0.18192080271640507
mRNA	-0.20916771785726732
mRNA	-1.2099495263166486
mRNA	-1.3258535793890132
mRNA	-1.1249387366082997
mRNA	-1.7501225267833997
mRNA	0.023252459633711534
mRNA	-0.12301281557226151
mRNA	-1.2382391658045255
mRNA	-1.255272505103306
mRNA	1.1798070333011874
mRNA	0.8847639058719758
mRNA	1.496968065914091
mRNA	-1.3107898329531373
mRNA	-2.109144469425068
mRNA	-1.2218487496163564
mRNA	-1.4490925311194187
mRNA	-0.8916605252111617
mRNA	-0.19951204041557125
mRNA	-0.9330532103693867
mRNA	-0.4910963727129752
mRNA	-0.4896039503442918
mRNA	-0.6340962233282708
mRNA	-0.32636481485935337
mRNA	-0.0033910505507783973
mRNA	-0.7062692430775181
mRNA	-0.23823916580452564
mRNA	-1.3058824984583932
mRNA	0.2380461031287954
mRNA	-0.0933058887392311
mRNA	-0.7341344213992697
mRNA	0.12457667365952385
mRNA	0.42160392686983106
mRNA	0.6689550761568115
mRNA	0.23454540319814454
mRNA	-0.23823916580452556
mRNA	-0.7487674726984339
mRNA	-0.013477073808107368
mRNA	1.0337140816883226
mRNA	-2.255272505103306
mRNA	-0.4003594827954504
mRNA	-2.0791812460476247
mRNA	-2.024823583725032
mRNA	-0.4531832472215733
mRNA	-1.128167706738498
mRNA	-0.8470325397914564
mRNA	-0.4836850242220506
mRNA	-1.5650764250747922
mRNA	0.16402221665015437
mRNA	-1.5392691614685068
mRNA	-1.1249387366083
mRNA	0.553141046297062
mRNA	-0.22507771974655488
mRNA	-0.08121269737828055
mRNA	-0.758342857030091
mRNA	0.6299190355035418
mRNA	0.5276299008713387
mRNA	0.03498476429121192
mRNA	0.36621535947732414
mRNA	-1.7237935880610509
mRNA	-0.9904546820937695
mRNA	-0.016724617421978144
mRNA	0.29151684652795196
mRNA	-2.109144469425068
mRNA	-0.2466723333413885
mRNA	-1.2218487496163561
mRNA	-0.6789311548975132
mRNA	-0.2636034977233575
mRNA	-0.4735171304508372
mRNA	0.15668373282709533
mRNA	0.12961829142724807
mRNA	-2.5563025007672873
mRNA	-0.6010959632253454
mRNA	-0.6870707810363109
mRNA	-0.6542996094165577
mRNA	-0.8696662315049938
mRNA	0.20472275094408532
mRNA	-1.2060544824331243
mRNA	-2.301029995663981
mRNA	-2.109144469425068
mRNA	-2.176091259055681
mRNA	-2.255272505103306
mRNA	0.3711705202279886
mRNA	-1.4357285695614372
mRNA	0.9929215328375511
mRNA	-1.6754889084864957
mRNA	-0.3441148963633294
mRNA	-0.3913551281454456
mRNA	-0.5196736054051261
mRNA	-0.7433891441244316
mRNA	0.18089014193744993
mRNA	0.24551266781414988
mRNA	-0.1060533924479261
mRNA	-0.9765189041504769
mRNA	1.0034126575041664
mRNA	-1.8081144737610866
mRNA	-1.8239087409443187
mRNA	-1.5740312677277186
mRNA	-1.301029995663981
mRNA	-1.7367585652254183
mRNA	-0.7709726657565201
mRNA	-0.8287612437387308
mRNA	-1.082086236691032
mRNA	-0.14670748137047157
mRNA	-1.1945746647496944
mRNA	-0.4253258091616701
mRNA	-1.2218487496163564
mRNA	-1.1833904977971805
mRNA	-0.37217914652761613
mRNA	-2.3521825181113623
mRNA	-0.6372244083912134
mRNA	-0.17284620424253425
mRNA	-1.2867895565493708
mRNA	-1.2466723333413883
mRNA	-1.2099495263166486
mRNA	-0.9542425094393249
mRNA	-1.1346985738974562
mRNA	-1.067751784266843
mRNA	-1.0325560339557227
mRNA	-2.0791812460476247
mRNA	-1.4423591484604503
mRNA	0.7678152618921392
mRNA	-0.9999999999999998
mRNA	-0.641430683227237
mRNA	-0.34947662473543756
mRNA	1.5344985217031868
mRNA	0.6571621282722685
mRNA	-0.8320266311664981
mRNA	-0.9050244867691433
mRNA	-1.0072992387414994
mRNA	-0.2539715720828879
mRNA	-0.38545429712397794
mRNA	0.4462954799526213
mRNA	0.43959582287915006
mRNA	-0.7038225071304307
mRNA	0.9055860255766851
mRNA	-0.32127934127206376
mRNA	-0.2914846777577507
mRNA	0.7254578714326392
mRNA	0.5593080109070124
mRNA	1.9021510172260816
mRNA	2.59766898611347
mRNA	-0.32432347393578304
mRNA	-1.5228787452803374
mRNA	-3.255272505103306
mRNA	0.1305124537400297
mRNA	0.1305124537400297
mRNA	-0.3029644954411809
mRNA	-1.7367585652254185
mRNA	-2.0791812460476247
mRNA	0.019116290447072776
mRNA	1.8473189724392816
mRNA	-0.35109813681914254
mRNA	-0.1416633540302782
mRNA	-0.7973906083693136
mRNA	-0.6488911399927011
mRNA	1.0215108795969623
mRNA	-0.17863206143296417
mRNA	-0.2605155605156779
mRNA	0.11598012402163324
mRNA	-0.5896915140853529
mRNA	-2.141329152796469
mRNA	-1.067751784266843
mRNA	-0.3253429450187182
mRNA	-0.7199783850605356
mRNA	-0.6167832481486687
mRNA	-1.2730012720637374
mRNA	-1.0734289171585334
mRNA	-0.22386404085168193
mRNA	0.3286060933953198
mRNA	-0.3467874862246563
mRNA	-1.268500770837061
mRNA	-0.6424886483835706
mRNA	-0.41642341436605074
mRNA	-0.7825160557860936
mRNA	-1.3631779024128254
mRNA	0.952308009662125
mRNA	-0.8805241590932021
mRNA	-1.556302500767287
mRNA	1.2896384927789937
mRNA	-0.22225106042039539
mRNA	-0.7913795161173987
mRNA	-0.6754889084864958
mRNA	0.294221208111707
mRNA	0.009545317906230361
mRNA	0.9968520474023382
mRNA	-0.3670930111849811
mRNA	-0.037262462118942644
mRNA	-0.31725340762709575
mRNA	-0.850438788483368
mRNA	0.06549672323538037
mRNA	0.31245945744476306
mRNA	0.6410332023627745
mRNA	-0.644612342013426
mRNA	-2.301029995663981
mRNA	-1.3687817799308242
mRNA	-1.0791812460476244
mRNA	0.162199188099987
mRNA	-1.045757490560675
mRNA	-1.0351644170632508
mRNA	-0.769551078621726
mRNA	1.1841707223459408
mRNA	0.08218675618734995
mRNA	0.8866786907594467
mRNA	1.15859700140579
mRNA	-0.21112488422458311
mRNA	-2.477121254719662
mRNA	-2.7781512503836434
mRNA	0.1271047983648077
mRNA	0.20442147137466443
mRNA	0.6265684632216214
mRNA	1.1309766916056172
mRNA	0.2786265956932886
mRNA	-0.905024486769143
mRNA	0.520920009643766
mRNA	-2.024823583725032
mRNA	-0.5528419686577808
mRNA	-1.9999999999999996
mRNA	-1.5228787452803374
mRNA	-1.9542425094393248
mRNA	-0.6953658800671936
mRNA	-1.9128498242810996
mRNA	-0.4940966919475745
mRNA	-0.7958800173440751
mRNA	-2.5563025007672873
mRNA	-0.14603153651510278
mRNA	-1.0850107897083485
mRNA	-0.5749369916887428
mRNA	-1.3576454138128644
mRNA	0.08852982805834882
mRNA	0.8319408361283086
mRNA	0.5792117802314991
mRNA	-0.25181197299379954
mRNA	0.32210438681370834
mRNA	-1.1249387366082997
mRNA	1.0238923379589646
mRNA	-0.20799763771912663
mRNA	0.35218251811136236
mRNA	-0.03464148565521393
mRNA	-1.1724871347868557
mRNA	-1.4423591484604503
mRNA	-0.127843727251707
mRNA	-1.346787486224656
mRNA	-1.0511525224473812
mRNA	1.6390047795569176
mRNA	-0.02507912623426041
mRNA	-0.06888128940781284
mRNA	-1.6989700043360185
mRNA	1.5055343397575123
mRNA	1.1491677745760125
mRNA	-1.2060544824331243
mRNA	1.4486118604577345
mRNA	0.8719619140599277
mRNA	-1.462880815605052
mRNA	-0.7958800173440751
mRNA	-1.1724871347868557
mRNA	-1.1217335967330886
mRNA	0.17075051058657006
mRNA	0.6715328050082999
mRNA	-0.5972611084461936
mRNA	0.13795161125799116
mRNA	-1.13142086413622
mRNA	0.8881482800266305
mRNA	0.06069784035361156
mRNA	0.306067436355595
mRNA	0.3932826505593646
mRNA	0.9891530670696296
mRNA	0.19079843059769894
mRNA	1.100925505204323
mRNA	0.5071059242086581
mRNA	-1.5149098156090621
mRNA	-1.0762955578101365
mRNA	-0.26404642941081125
mRNA	-0.8608208242770897
mRNA	-0.42532580916167007
mRNA	-1.1618508199410706
mRNA	-0.20605448243312444
mRNA	-0.6521281324831237
mRNA	0.7256848111263139
mRNA	0.6572152562290177
mRNA	0.8801146032790801
mRNA	-0.07114915086363494
mRNA	0.3734228776107172
mRNA	-0.8732554625284377
mRNA	0.31771520309489903
mRNA	1.0449968094270503
mRNA	-2.477121254719662
mRNA	-0.9742391378555786
mRNA	-1.2382391658045255
mRNA	-1.556302500767287
mRNA	-0.534286760949567
mRNA	-0.7898896536548877
mRNA	-0.3258535793890133
mRNA	-0.31376107246890306
mRNA	0.03654018236381293
mRNA	0.2274581949766368
mRNA	0.3692158574101428
mRNA	-0.02151514213779558
mRNA	-0.8436527991400757
mRNA	-1.3521825181113623
mRNA	0.6964049322399944
mRNA	-0.5915715797136578
mRNA	0.6000648993662343
mRNA	0.5059033080524252
mRNA	0.11077670469692942
mRNA	-1.7501225267833997
mRNA	0.009781283400708633
mRNA	-1.3744589128225144
mRNA	-1.7928745072043497
mRNA	-0.7225181261108083
mRNA	-1.5925146734217317
mRNA	-0.2891307723642735
mRNA	-0.4490925311194188
mRNA	1.0596685815896771
mRNA	1.177119479676618
mRNA	-1.7928745072043497
mRNA	0.7978827978585733
mRNA	-1.9330532103693865
mRNA	-0.7212463990471708
mRNA	0.18657967066998563
mRNA	0.4366925976640541
mRNA	0.6198466603592621
mRNA	0.2206890840891177
mRNA	0.1598678470925666
mRNA	1.5513008700218263
mRNA	-0.8159398112730433
mRNA	1.190347264001798
mRNA	0.3698340703001616
mRNA	-0.7112044607530302
mRNA	-0.19951204041557133
mRNA	-0.8555987836222679
